,exchange,global_id,payload,timetsamp
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'4095db995d3c48cbb66aef002b5e432c', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.16', u'objmethod': u'get_by_host_and_node', u'args': [u'qos106', u'qos106'], u'objname': u'InstanceList', u'kwargs': {u'expected_attrs': [u'system_metadata', u'numa_topology']}}, u'_context_user': None, u'_unique_id': u'02ce70b0ce9d4e699b2cde53f1fc8d18', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'9d64120d84bb47eeb24d62de2efa854e', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'60563438-157b-4daf-a5f1-03d3e494e374'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'78022057308541759b3398793d5119f7', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'b7ceb46f0264440cab91f55b9311dd4c', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'98f02b7c-87d6-42d9-9530-6cc5bb9951ce'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_unique_id': u'24c7c8bddd344a318ba6874b69216195', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'def22fbc4632407097219516a7084f9d', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'c83f82cd-fb4c-4ada-97f0-f3fc13fed04e'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'8360a193ed2c40cc9142dbaf318c3008', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'73fe3c6e9ab345beb2be0bae1a74138f', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'1a6e1639-7663-4ff5-8e5c-79f970e1fdf5'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'0da8599ef8b840fdbb0b312fb70d3d16', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'a3c72f8a970d436db4b6fa89a74a234e', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'52201258-28a3-4c31-bea4-2bf2bb31223b'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'cbc005f41acc4c3b9bab4abb04150af0', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'9f662211ee73472fb307ae5009e6cea2', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'4a5bf6a4-4ea4-4e18-9a2b-260ba70f8b7e'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'8a9c0fb4dcb14aaea132d107d9942837', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'8fe892bea3004cb7acd05a764fcca0a2', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'96aeb044-30f4-45f4-98f8-da16296f9bba'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'6d96ed4ebd174df2b50e49489385b348', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'4a69efc52ed048008aec6bb44575cfbc', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'28d2f275-a04c-4ff2-b301-e5d0717f19d9'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'46b76ce35f034165886cc8f771dad056', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'493a828ea1a446449d675113e4e8cd34', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'3dee5bbe-de69-4053-a528-3f1fbed55572'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'c1edc37e54a74b34ab8dfc2b13b34333', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'c581859f46514198a92ad8377f5c5bef', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'3a20219c-e2fc-4ef1-b88a-3b13d885a2dd'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'2ae1031e05b446e88fe39d432bd02a4d', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'a664acbea91a4d83ab030016429b887c', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'f895d9b0-9208-4171-a52f-b6bc68881ce4'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'94c74d4e5ccf438f9d478468a7a20d1c', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'00b5ae71780c41efbc24b2ef031a9866', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'7ac0dd56-2995-4059-8183-f46e68e71757'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'f7309ca38b044631a0cc3fdf4ff62ddc', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'49fb8c431b0c4027a4d316ad4e52e216', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'f8b3cf27-40f4-498c-8776-a0b66467a7ff'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'c1eb946307554c8b99db81d11b5497f6', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'b8a46cb8799646f191a5dbbe92ad24d6', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'5de46a5e-965e-47f8-93d7-34e8d0765c4c'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'7c248c2cc9c84df196de0127c2e1cf45', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'4f443a90c7d34d20acb9957069718f0e', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'5c7f77dd-20e3-4c52-b901-3d60b172c6b5'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'174a06dba1374396a63ae30105b83524', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'e720bb31fe5543ca927cb78556ee6407', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'3715ca69-46de-4626-b1f0-0dd82fdd23c7'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'95ee7a21ed6f4baba12f20f1da33e443', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'ca5071a5bcb74acdb7c8773e3f5d998d', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'85b45939-8ca2-4ae6-b629-b98281ddc9aa'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'dcacb54acd7a4a95a2d6749062277e38', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'15ed4f30ba694c3db60db924f87ddd3a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'11c37e36-ad7f-468c-956d-5c08d5312bc0'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'48f16b728d1e4c45a78da0133f16c9ad', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'432dbb6564f642e081be9f672d89abec', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_by_instance_uuid', u'args': [u'c825367e-5fa4-4567-8a45-fdb10deb2d6a'], u'objname': u'InstancePCIRequests', u'kwargs': {}}, u'_unique_id': u'6de806d300a24b8eb2b495364bd18d1f', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'ff09870bc28544dfbf7a017c40a8b390', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.1', u'objmethod': u'get_in_progress_by_host_and_node', u'args': [u'qos106', u'qos106'], u'objname': u'MigrationList', u'kwargs': {}}, u'_unique_id': u'51d5aaff6a054f7297ffa6a2d573834d', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'5873e712ac6c4e3695842c51b93b6d73', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.19', u'objmethod': u'get_by_uuid', u'args': [u'f7f68c81-abc5-4242-9ccf-f5addb4568e4'], u'objname': u'Instance', u'kwargs': {}}, u'_unique_id': u'7a708a281d144ac6bf7db1e3e9bde693', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_msg_id': u'6c824b81c2c840b68a37290d82dd2afd', u'_context_quota_class': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.19', u'objmethod': u'get_by_uuid', u'args': [u'f7f68c81-abc5-4242-9ccf-f5addb4568e4'], u'objname': u'Instance', u'kwargs': {}}, u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_unique_id': u'fddd85c1d4404fd9b02e852ce7967493', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'e3e86e18670046d7b3e412265cd024a3', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.19', u'objmethod': u'get_by_uuid', u'args': [u'f7f68c81-abc5-4242-9ccf-f5addb4568e4'], u'objname': u'Instance', u'kwargs': {}}, u'_unique_id': u'9926a2bd69364e44bfb74ec026395073', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
0,none,0,"[{u'_context_domain': None, u'_context_request_id': u'req-2b5414f4-c16e-4799-ac40-24558892ce4a', u'_context_quota_class': None, u'_msg_id': u'b3234b71794e4662b8fca5137d2b5b83', u'_context_service_catalog': [], u'_context_auth_token': None, u'_context_resource_uuid': None, u'_context_user_id': None, u'_reply_q': u'reply_60cab4ebfdc7466d9b5d275d491948fd', u'_context_show_deleted': False, u'_context_is_admin': True, u'version': u'2.0', u'_context_timestamp': u'2017-08-15T21:40:39.922749', u'_context_project_domain': None, u'_context_user': None, u'method': u'object_class_action', u'_context_remote_address': None, u'_context_roles': [], u'args': {u'objver': u'1.19', u'objmethod': u'get_by_uuid', u'args': [u'f7f68c81-abc5-4242-9ccf-f5addb4568e4'], u'objname': u'Instance', u'kwargs': {}}, u'_unique_id': u'2da8837d8640467389514c4769e891b2', u'_context_project_name': None, u'_context_read_deleted': u'no', u'_context_user_identity': u'- - - - -', u'_context_tenant': None, u'_context_instance_lock_checked': False, u'_context_project_id': None, u'_context_read_only': False, u'_context_user_domain': None, u'_context_user_name': None}]",0.0
